Region,loan_id,channel,PartnerID,SalesManagerID,Category,principal,loan_amount,productTenure,IRR,collection_due_bucket,disbursed_date,installment_due,installment_number,emi_due_date,emi_paid_date,cibil_score,cnt_30p_last_3m_all,enq_3m,enq_6m,utilization,abb_90d,principaloutstandingamt,principalPaid,emipaidamt,avrg_amt_credit_3m_monthly
Bali,25723607,Channel-A,18,180,Nach,1599900,70000000,60,27.5,M4,1/8/2024,2691500,9,11/4/2024,NULL,769,0,3,5,0.888978,31115700,61741500,8258500,0,164119593.7
Bali,25723607,Channel-A,18,180,Nach,1629900,70000000,60,27.5,M4,1/8/2024,2691500,10,12/5/2024,NULL,769,0,3,5,0.888978,31115700,61741500,8258500,0,164119593.7
Bali,25723607,Channel-A,18,180,Nach,1660500,70000000,60,27.5,M4,1/8/2024,2691500,11,1/4/2025,NULL,769,0,3,5,0.888978,31115700,61741500,8258500,0,164119593.7
Bali,25723607,Channel-A,18,180,Nach,1691600,70000000,60,27.5,NULL,1/8/2024,2691500,12,2/4/2025,NULL,769,0,3,5,0.888978,31115700,NULL,8258500,0,164119593.7
Bali,25723608,Channel-A,18,180,Nach,1668800,50000000,48,27.5,M0,1/2/2024,2856300,1,3/6/2024,3/6/2024,768,0,14,27,0.829272,14309800,48331200,20178300,2856300,677812500
Bali,25723608,Channel-A,18,180,Nach,1700100,50000000,48,27.5,M0,1/2/2024,2606300,2,4/4/2024,4/4/2024,768,0,14,27,0.829272,14309800,46631100,20178300,2606300,677812500
Bali,25723608,Channel-A,18,180,Nach,1732000,50000000,48,27.5,M0,1/2/2024,2606300,3,5/5/2024,5/5/2024,768,0,14,27,0.829272,14309800,44899100,20178300,2606300,677812500
Bali,25723608,Channel-A,18,180,Nach,1764400,50000000,48,27.5,M0,1/2/2024,2606300,4,6/4/2024,6/4/2024,768,0,14,27,0.829272,14309800,43134700,20178300,2606300,677812500
Bali,25723608,Channel-A,18,180,Nach,1797500,50000000,48,27.5,M0,1/2/2024,2606300,5,7/5/2024,7/5/2024,768,0,14,27,0.829272,14309800,41337200,20178300,2606300,677812500
Bali,25723608,Channel-A,18,180,Nach,1831200,50000000,48,27.5,M0,1/2/2024,2606300,6,8/4/2024,8/4/2024,768,0,14,27,0.829272,14309800,39506000,20178300,2606300,677812500
Bali,25723608,Channel-A,18,180,Nach,1865600,50000000,48,27.5,M0,1/2/2024,2606300,7,9/4/2024,9/4/2024,768,0,14,27,0.829272,14309800,37640400,20178300,2606300,677812500
Bali,25723608,Channel-A,18,180,Nach,1900500,50000000,48,27.5,M0,1/2/2024,2606300,8,10/5/2024,10/5/2024,768,0,14,27,0.829272,14309800,35739900,20178300,2606300,677812500
Bali,25723608,Channel-A,18,180,Nach,1936200,50000000,48,27.5,M0,1/2/2024,2606300,9,11/4/2024,11/4/2024,768,0,14,27,0.829272,14309800,33803700,20178300,2606300,677812500
Bali,25723608,Channel-A,18,180,Nach,1972500,50000000,48,27.5,M0,1/2/2024,2606300,10,12/5/2024,12/5/2024,768,0,14,27,0.829272,14309800,31831200,20178300,2606300,677812500
Bali,25723608,Channel-A,18,180,Nach,2009500,50000000,48,27.5,M0,1/2/2024,2606300,11,1/4/2025,1/4/2025,768,0,14,27,0.829272,14309800,29821700,20178300,2606300,677812500
Bali,25723608,Channel-A,18,180,Nach,2047100,50000000,48,27.5,NULL,1/2/2024,2606300,12,2/4/2025,NULL,768,0,14,27,0.829272,14309800,NULL,20178300,0,677812500
Bali,25723609,Channel-A,90,270,No-Nach,1985700,100000000,60,27,M1,1/2/2024,4307900,1,3/6/2024,3/7/2024,731,0,8,12,0.784239,27553100,98014300,23958800,4307900,109862489
Bali,25723609,Channel-A,90,270,No-Nach,2022100,100000000,60,27,M0,1/2/2024,3819000,2,4/4/2024,4/4/2024,731,0,8,12,0.784239,27553100,95992200,23958800,3819000,109862489
Bali,25723609,Channel-A,90,270,No-Nach,2059100,100000000,60,27,M0,1/2/2024,3819000,3,5/5/2024,5/4/2024,731,0,8,12,0.784239,27553100,93933100,23958800,3819000,109862489
Bali,25723609,Channel-A,90,270,No-Nach,2096900,100000000,60,27,M0,1/2/2024,3819000,4,6/4/2024,6/3/2024,731,0,8,12,0.784239,27553100,91836200,23958800,3819000,109862489
Bali,25723609,Channel-A,90,270,No-Nach,2135300,100000000,60,27,M0,1/2/2024,3819000,5,7/5/2024,7/5/2024,731,0,8,12,0.784239,27553100,89700900,23958800,3819000,109862489
Bali,25723609,Channel-A,90,270,No-Nach,2174500,100000000,60,27,M1,1/2/2024,3819000,6,8/4/2024,8/12/2024,731,0,8,12,0.784239,27553100,87526400,23958800,3835800,109862489
Bali,25723609,Channel-A,90,270,No-Nach,2214300,100000000,60,27,M0,1/2/2024,3819000,7,9/4/2024,9/4/2024,731,0,8,12,0.784239,27553100,87526400,23958800,3819000,109862489
Bali,25723609,Channel-A,90,270,No-Nach,2254900,100000000,60,27,M1,1/2/2024,3819000,8,10/5/2024,10/9/2024,731,0,8,12,0.784239,27553100,85312100,23958800,3824200,109862489
Bali,25723609,Channel-A,90,270,No-Nach,2296300,100000000,60,27,M1,1/2/2024,3819000,9,11/4/2024,11/5/2024,731,0,8,12,0.784239,27553100,80760900,23958800,3820400,109862489
Bali,25723609,Channel-A,90,270,No-Nach,2338400,100000000,60,27,M1,1/2/2024,3819000,10,12/5/2024,12/6/2024,731,0,8,12,0.784239,27553100,78422500,23958800,3870400,109862489
Bali,25723609,Channel-A,90,270,No-Nach,2381300,100000000,60,27,M1,1/2/2024,3819000,11,1/4/2025,1/5/2025,731,0,8,12,0.784239,27553100,76041200,23958800,3820400,109862489
Bali,25723609,Channel-A,90,270,No-Nach,2424900,100000000,60,27,NULL,1/2/2024,3819000,12,2/4/2025,NULL,731,0,8,12,0.784239,27553100,NULL,23958800,0,109862489
Bali,25723610,Channel-A,72,180,Nach,1668800,50000000,48,27.5,M0,1/2/2024,2856300,1,3/6/2024,3/6/2024,758,0,8,13,0.753642,11364700,48331200,20178300,2856300,117315533.3
Bali,25723610,Channel-A,72,180,Nach,1700100,50000000,48,27.5,M0,1/2/2024,2606300,2,4/4/2024,4/4/2024,758,0,8,13,0.753642,11364700,46631100,20178300,2606300,117315533.3
Bali,25723610,Channel-A,72,180,Nach,1732000,50000000,48,27.5,M0,1/2/2024,2606300,3,5/5/2024,5/5/2024,758,0,8,13,0.753642,11364700,44899100,20178300,2606300,117315533.3
Bali,25723610,Channel-A,72,180,Nach,1764400,50000000,48,27.5,M0,1/2/2024,2606300,4,6/4/2024,6/4/2024,758,0,8,13,0.753642,11364700,43134700,20178300,2606300,117315533.3
Bali,25723610,Channel-A,72,180,Nach,1797500,50000000,48,27.5,M0,1/2/2024,2606300,5,7/5/2024,7/5/2024,758,0,8,13,0.753642,11364700,41337200,20178300,2606300,117315533.3
Bali,25723610,Channel-A,72,180,Nach,1831200,50000000,48,27.5,M1,1/2/2024,2606300,6,8/4/2024,8/5/2024,758,0,8,13,0.753642,11364700,39506000,20178300,2657400,117315533.3
Bali,25723610,Channel-A,72,180,Nach,1865600,50000000,48,27.5,M1,1/2/2024,2606300,7,9/4/2024,9/11/2024,758,0,8,13,0.753642,11364700,39506000,20178300,2614000,117315533.3
Bali,25723610,Channel-A,72,180,Nach,1900500,50000000,48,27.5,M1,1/2/2024,2606300,8,10/5/2024,10/22/2024,758,0,8,13,0.753642,11364700,37579600,20178300,2667100,117315533.3
Bali,25723610,Channel-A,72,180,Nach,1936200,50000000,48,27.5,M1,1/2/2024,2606300,9,11/4/2024,11/9/2024,758,0,8,13,0.753642,11364700,35739900,20178300,2671300,117315533.3
Bali,25723610,Channel-A,72,180,Nach,1972500,50000000,48,27.5,M1,1/2/2024,2606300,10,12/5/2024,12/7/2024,758,0,8,13,0.753642,11364700,33803700,20178300,2660900,117315533.3
Bali,25723610,Channel-A,72,180,Nach,2009500,50000000,48,27.5,M0,1/2/2024,2606300,11,1/4/2025,1/4/2025,758,0,8,13,0.753642,11364700,29821700,20178300,2606300,117315533.3
Bali,25723610,Channel-A,72,180,Nach,2047100,50000000,48,27.5,NULL,1/2/2024,2606300,12,2/4/2025,NULL,758,0,8,13,0.753642,11364700,NULL,20178300,0,117315533.3
Sri Lanka,25723611,Channel-A,36,180,Nach,992800,50000000,60,27,M0,1/2/2024,2153900,1,3/6/2024,3/6/2024,744,0,6,14,0.494678,1680200,49007200,11979300,2153900,110969760
Sri Lanka,25723611,Channel-A,36,180,Nach,1011000,50000000,60,27,M0,1/2/2024,1909500,2,4/4/2024,4/4/2024,744,0,6,14,0.494678,1680200,47996200,11979300,1909500,110969760
Sri Lanka,25723611,Channel-A,36,180,Nach,1029600,50000000,60,27,M0,1/2/2024,1909500,3,5/5/2024,5/5/2024,744,0,6,14,0.494678,1680200,46966600,11979300,1909500,110969760
Sri Lanka,25723611,Channel-A,36,180,Nach,1048400,50000000,60,27,M0,1/2/2024,1909500,4,6/4/2024,6/4/2024,744,0,6,14,0.494678,1680200,45918200,11979300,1909500,110969760
Sri Lanka,25723611,Channel-A,36,180,Nach,1067700,50000000,60,27,M0,1/2/2024,1909500,5,7/5/2024,7/5/2024,744,0,6,14,0.494678,1680200,44850500,11979300,1909500,110969760
Sri Lanka,25723611,Channel-A,36,180,Nach,1087200,50000000,60,27,M0,1/2/2024,1909500,6,8/4/2024,8/4/2024,744,0,6,14,0.494678,1680200,43763300,11979300,1909500,110969760
Sri Lanka,25723611,Channel-A,36,180,Nach,1107200,50000000,60,27,M0,1/2/2024,1909500,7,9/4/2024,9/4/2024,744,0,6,14,0.494678,1680200,42656100,11979300,1909500,110969760
Sri Lanka,25723611,Channel-A,36,180,Nach,1127500,50000000,60,27,M0,1/2/2024,1909500,8,10/5/2024,10/5/2024,744,0,6,14,0.494678,1680200,41528600,11979300,1909500,110969760
Sri Lanka,25723611,Channel-A,36,180,Nach,1148100,50000000,60,27,M0,1/2/2024,1909500,9,11/4/2024,11/4/2024,744,0,6,14,0.494678,1680200,40380500,11979300,1909500,110969760
Sri Lanka,25723611,Channel-A,36,180,Nach,1169200,50000000,60,27,M0,1/2/2024,1909500,10,12/5/2024,12/5/2024,744,0,6,14,0.494678,1680200,39211300,11979300,1909500,110969760
Sri Lanka,25723611,Channel-A,36,180,Nach,1190600,50000000,60,27,M0,1/2/2024,1909500,11,1/4/2025,1/4/2025,744,0,6,14,0.494678,1680200,38020700,11979300,1909500,110969760
Sri Lanka,25723611,Channel-A,36,180,Nach,1212500,50000000,60,27,NULL,1/2/2024,1909500,12,2/4/2025,NULL,744,0,6,14,0.494678,1680200,NULL,11979300,0,110969760
Bali,25723612,Channel-A,54,180,Nach,384700,20000000,60,29,M0,1/2/2024,891400,1,3/6/2024,3/6/2024,744,0,12,16,0.339653,1475000,19615300,4681000,891400,29644101.67
Bali,25723612,Channel-A,54,180,Nach,392400,20000000,60,29,M0,1/2/2024,784700,2,4/4/2024,4/4/2024,744,0,12,16,0.339653,1475000,19222900,4681000,784700,29644101.67
Bali,25723612,Channel-A,54,180,Nach,400200,20000000,60,29,M0,1/2/2024,784700,3,5/5/2024,5/5/2024,744,0,12,16,0.339653,1475000,18822700,4681000,784700,29644101.67
Bali,25723612,Channel-A,54,180,Nach,408200,20000000,60,29,M0,1/2/2024,784700,4,6/4/2024,6/4/2024,744,0,12,16,0.339653,1475000,18414500,4681000,784700,29644101.67
Bali,25723612,Channel-A,54,180,Nach,416400,20000000,60,29,M0,1/2/2024,784700,5,7/5/2024,7/5/2024,744,0,12,16,0.339653,1475000,17998100,4681000,784700,29644101.67
Bali,25723612,Channel-A,54,180,Nach,424700,20000000,60,29,M0,1/2/2024,784700,6,8/4/2024,8/4/2024,744,0,12,16,0.339653,1475000,17573400,4681000,784700,29644101.67
Bali,25723612,Channel-A,54,180,Nach,433200,20000000,60,29,M0,1/2/2024,784700,7,9/4/2024,9/4/2024,744,0,12,16,0.339653,1475000,17140200,4681000,784700,29644101.67
Bali,25723612,Channel-A,54,180,Nach,441900,20000000,60,29,M0,1/2/2024,784700,8,10/5/2024,10/5/2024,744,0,12,16,0.339653,1475000,16698300,4681000,784700,29644101.67
Bali,25723612,Channel-A,54,180,Nach,450700,20000000,60,29,M0,1/2/2024,784700,9,11/4/2024,11/4/2024,744,0,12,16,0.339653,1475000,16247600,4681000,784700,29644101.67
Bali,25723612,Channel-A,54,180,Nach,459700,20000000,60,29,M0,1/2/2024,784700,10,12/5/2024,12/5/2024,744,0,12,16,0.339653,1475000,15787900,4681000,784700,29644101.67
Bali,25723612,Channel-A,54,180,Nach,468900,20000000,60,29,M1,1/2/2024,784700,11,1/4/2025,1/5/2025,744,0,12,16,0.339653,1475000,15319000,4681000,785000,29644101.67
Bali,25723612,Channel-A,54,180,Nach,478300,20000000,60,29,NULL,1/2/2024,784700,12,2/4/2025,NULL,744,0,12,16,0.339653,1475000,NULL,4681000,0,29644101.67
Bali,25723613,Channel-A,81,270,No-Nach,1412300,70000000,60,26,M1,1/23/2024,2923100,1,3/6/2024,3/7/2024,789,0,1,2,0.823986,27847700,68587700,16968800,2923100,427991302.7
Bali,25723613,Channel-A,81,270,No-Nach,1437000,70000000,60,26,M0,1/23/2024,2637300,2,4/4/2024,4/4/2024,789,0,1,2,0.823986,27847700,67150700,16968800,2637300,427991302.7
Bali,25723613,Channel-A,81,270,No-Nach,1462200,70000000,60,26,M0,1/23/2024,2637300,3,5/5/2024,5/4/2024,789,0,1,2,0.823986,27847700,65688500,16968800,2637300,427991302.7
Bali,25723613,Channel-A,81,270,No-Nach,1487800,70000000,60,26,M0,1/23/2024,2637300,4,6/4/2024,6/3/2024,789,0,1,2,0.823986,27847700,64200700,16968800,2637300,427991302.7
Bali,25723613,Channel-A,81,270,No-Nach,1513800,70000000,60,26,M0,1/23/2024,2637300,5,7/5/2024,7/5/2024,789,0,1,2,0.823986,27847700,64200700,16968800,2637300,427991302.7
Bali,25723613,Channel-A,81,270,No-Nach,1540300,70000000,60,26,M0,1/23/2024,2637300,6,8/4/2024,8/4/2024,789,0,1,2,0.823986,27847700,62686900,16968800,2637300,427991302.7
Bali,25723613,Channel-A,81,270,No-Nach,1567200,70000000,60,26,M1,1/23/2024,2637300,7,9/4/2024,9/11/2024,789,0,1,2,0.823986,27847700,61146600,16968800,2702600,427991302.7
Bali,25723613,Channel-A,81,270,No-Nach,1594700,70000000,60,26,M1,1/23/2024,2637300,8,10/5/2024,10/9/2024,789,0,1,2,0.823986,27847700,59579400,16968800,2640900,427991302.7
Bali,25723613,Channel-A,81,270,No-Nach,1622600,70000000,60,26,M1,1/23/2024,2637300,9,11/4/2024,11/5/2024,789,0,1,2,0.823986,27847700,56362100,16968800,2688200,427991302.7
Bali,25723613,Channel-A,81,270,No-Nach,1651000,70000000,60,26,M0,1/23/2024,2637300,10,12/5/2024,12/5/2024,789,0,1,2,0.823986,27847700,54711100,16968800,2637300,427991302.7
Bali,25723613,Channel-A,81,270,No-Nach,1679900,70000000,60,26,M1,1/23/2024,2637300,11,1/4/2025,1/11/2025,789,0,1,2,0.823986,27847700,54711100,16968800,2705600,427991302.7
Bali,25723613,Channel-A,81,270,No-Nach,1709300,70000000,60,26,NULL,1/23/2024,2637300,12,2/4/2025,NULL,789,0,1,2,0.823986,27847700,NULL,16968800,0,427991302.7
Bali,25723615,Channel-A,126,180,Nach,581600,30000000,60,28.5,M0,1/23/2024,1306200,1,3/6/2024,3/6/2024,722,0,5,6,0.960786,6612600,29418400,7062300,1306200,69542677
Bali,25723615,Channel-A,126,180,Nach,593000,30000000,60,28.5,M0,1/23/2024,1169100,2,4/4/2024,4/4/2024,722,0,5,6,0.960786,6612600,28825400,7062300,1169100,69542677
Bali,25723615,Channel-A,126,180,Nach,604600,30000000,60,28.5,M0,1/23/2024,1169100,3,5/5/2024,5/5/2024,722,0,5,6,0.960786,6612600,28220800,7062300,1169100,69542677
Bali,25723615,Channel-A,126,180,Nach,616400,30000000,60,28.5,M0,1/23/2024,1169100,4,6/4/2024,6/4/2024,722,0,5,6,0.960786,6612600,27604400,7062300,1169100,69542677
Bali,25723615,Channel-A,126,180,Nach,628500,30000000,60,28.5,M0,1/23/2024,1169100,5,7/5/2024,7/5/2024,722,0,5,6,0.960786,6612600,26975900,7062300,1169100,69542677
Bali,25723615,Channel-A,126,180,Nach,640800,30000000,60,28.5,M0,1/23/2024,1169100,6,8/4/2024,8/4/2024,722,0,5,6,0.960786,6612600,26335100,7062300,1169100,69542677
Bali,25723615,Channel-A,126,180,Nach,653400,30000000,60,28.5,M0,1/23/2024,1169100,7,9/4/2024,9/4/2024,722,0,5,6,0.960786,6612600,25681700,7062300,1169100,69542677
Bali,25723615,Channel-A,126,180,Nach,666200,30000000,60,28.5,M0,1/23/2024,1169100,8,10/5/2024,10/5/2024,722,0,5,6,0.960786,6612600,25015500,7062300,1169100,69542677
Bali,25723615,Channel-A,126,180,Nach,679200,30000000,60,28.5,M0,1/23/2024,1169100,9,11/4/2024,11/4/2024,722,0,5,6,0.960786,6612600,24336300,7062300,1169100,69542677
Bali,25723615,Channel-A,126,180,Nach,692500,30000000,60,28.5,M0,1/23/2024,1169100,10,12/5/2024,12/5/2024,722,0,5,6,0.960786,6612600,23643800,7062300,1169100,69542677
Bali,25723615,Channel-A,126,180,Nach,706100,30000000,60,28.5,M0,1/23/2024,1169100,11,1/4/2025,1/4/2025,722,0,5,6,0.960786,6612600,22937700,7062300,1169100,69542677
Bali,25723615,Channel-A,126,180,Nach,719900,30000000,60,28.5,NULL,1/23/2024,1169100,12,2/4/2025,NULL,722,0,5,6,0.960786,6612600,NULL,7062300,0,69542677
Sri Lanka,25723616,Channel-A,45,180,Nach,1923300,100000000,60,29,M0,1/2/2024,4456600,1,3/6/2024,3/6/2024,768,0,6,16,0.514747,29301200,98076700,23404100,4456600,896853866.7
Sri Lanka,25723616,Channel-A,45,180,Nach,1961800,100000000,60,29,M0,1/2/2024,3923300,2,4/4/2024,4/4/2024,768,0,6,16,0.514747,29301200,96114900,23404100,3923300,896853866.7
Sri Lanka,25723616,Channel-A,45,180,Nach,2001000,100000000,60,29,M0,1/2/2024,3923300,3,5/5/2024,5/5/2024,768,0,6,16,0.514747,29301200,94113900,23404100,3923300,896853866.7
Sri Lanka,25723616,Channel-A,45,180,Nach,2041000,100000000,60,29,M0,1/2/2024,3923300,4,6/4/2024,6/4/2024,768,0,6,16,0.514747,29301200,92072900,23404100,3923300,896853866.7
Sri Lanka,25723616,Channel-A,45,180,Nach,2081800,100000000,60,29,M0,1/2/2024,3923300,5,7/5/2024,7/5/2024,768,0,6,16,0.514747,29301200,89991100,23404100,3923300,896853866.7
Sri Lanka,25723616,Channel-A,45,180,Nach,2123500,100000000,60,29,M0,1/2/2024,3923300,6,8/4/2024,8/4/2024,768,0,6,16,0.514747,29301200,87867600,23404100,3923300,896853866.7
Sri Lanka,25723616,Channel-A,45,180,Nach,2165900,100000000,60,29,M0,1/2/2024,3923300,7,9/4/2024,9/4/2024,768,0,6,16,0.514747,29301200,85701700,23404100,3923300,896853866.7
Sri Lanka,25723616,Channel-A,45,180,Nach,2209300,100000000,60,29,M0,1/2/2024,3923300,8,10/5/2024,10/5/2024,768,0,6,16,0.514747,29301200,83492400,23404100,3923300,896853866.7
Sri Lanka,25723616,Channel-A,45,180,Nach,2253500,100000000,60,29,M0,1/2/2024,3923300,9,11/4/2024,11/4/2024,768,0,6,16,0.514747,29301200,81238900,23404100,3923300,896853866.7
Sri Lanka,25723616,Channel-A,45,180,Nach,2298500,100000000,60,29,M0,1/2/2024,3923300,10,12/5/2024,12/5/2024,768,0,6,16,0.514747,29301200,78940400,23404100,3923300,896853866.7
Sri Lanka,25723616,Channel-A,45,180,Nach,2344500,100000000,60,29,M0,1/2/2024,3923300,11,1/4/2025,1/4/2025,768,0,6,16,0.514747,29301200,76595900,23404100,3923300,896853866.7
Sri Lanka,25723616,Channel-A,45,180,Nach,2391400,100000000,60,29,NULL,1/2/2024,3923300,12,2/4/2025,NULL,768,0,6,16,0.514747,29301200,NULL,23404100,0,896853866.7
Sri Lanka,25723617,Channel-A,54,540,Nach,3303900,100000000,48,28.5,M1,1/2/2024,5784400,1,3/6/2024,3/7/2024,729,0,14,27,0.769679,7807400,96696100,40118700,5836500,498750215
Sri Lanka,25723617,Channel-A,54,540,Nach,3368600,100000000,48,28.5,M0,1/2/2024,5262200,2,4/4/2024,4/4/2024,729,0,14,27,0.769679,7807400,93327500,40118700,5262200,498750215
Sri Lanka,25723617,Channel-A,54,540,Nach,3434500,100000000,48,28.5,M0,1/2/2024,5262200,3,5/5/2024,5/5/2024,729,0,14,27,0.769679,7807400,89893000,40118700,5262200,498750215
Sri Lanka,25723617,Channel-A,54,540,Nach,3501800,100000000,48,28.5,M1,1/2/2024,5262200,4,6/4/2024,6/6/2024,729,0,14,27,0.769679,7807400,89893000,40118700,5320100,498750215
Sri Lanka,25723617,Channel-A,54,540,Nach,3570400,100000000,48,28.5,M0,1/2/2024,5262200,5,7/5/2024,7/5/2024,729,0,14,27,0.769679,7807400,82820800,40118700,5262200,498750215
Sri Lanka,25723617,Channel-A,54,540,Nach,3640300,100000000,48,28.5,M0,1/2/2024,5262200,6,8/4/2024,8/4/2024,729,0,14,27,0.769679,7807400,79180500,40118700,5262200,498750215
Sri Lanka,25723617,Channel-A,54,540,Nach,3711600,100000000,48,28.5,M0,1/2/2024,5262200,7,9/4/2024,9/4/2024,729,0,14,27,0.769679,7807400,75468900,40118700,5262200,498750215
Sri Lanka,25723617,Channel-A,54,540,Nach,3784300,100000000,48,28.5,M0,1/2/2024,5262200,8,10/5/2024,10/5/2024,729,0,14,27,0.769679,7807400,71684600,40118700,5262200,498750215
Sri Lanka,25723617,Channel-A,54,540,Nach,3858400,100000000,48,28.5,M0,1/2/2024,5262200,9,11/4/2024,11/4/2024,729,0,14,27,0.769679,7807400,67826200,40118700,5262200,498750215
Sri Lanka,25723617,Channel-A,54,540,Nach,3933900,100000000,48,28.5,M1,1/2/2024,5262200,10,12/5/2024,12/18/2024,729,0,14,27,0.769679,7807400,67826200,40118700,5289900,498750215
Sri Lanka,25723617,Channel-A,54,540,Nach,4011000,100000000,48,28.5,M1,1/2/2024,5262200,11,1/4/2025,1/8/2025,729,0,14,27,0.769679,7807400,63892300,40118700,5336800,498750215
Sri Lanka,25723617,Channel-A,54,540,Nach,4089500,100000000,48,28.5,NULL,1/2/2024,5262200,12,2/4/2025,NULL,729,0,14,27,0.769679,7807400,NULL,40118700,0,498750215
Australia,25723618,Channel-A,9,180,Nach,725700,23000000,48,33,M0,2/2/2024,1280300,1,3/6/2024,3/6/2024,750,0,21,44,0.721393,3389800,22274300,8982700,1280300,51057000
Australia,25723618,Channel-A,9,180,Nach,742700,23000000,48,33,M0,2/2/2024,1262400,2,4/4/2024,4/4/2024,750,0,21,44,0.721393,3389800,21531600,8982700,1262400,51057000
Australia,25723618,Channel-A,9,180,Nach,760000,23000000,48,33,M0,2/2/2024,1262400,3,5/5/2024,5/5/2024,750,0,21,44,0.721393,3389800,20771600,8982700,1262400,51057000
Australia,25723618,Channel-A,9,180,Nach,777700,23000000,48,33,M0,2/2/2024,1262400,4,6/4/2024,6/4/2024,750,0,21,44,0.721393,3389800,19993900,8982700,1262400,51057000
Australia,25723618,Channel-A,9,180,Nach,795900,23000000,48,33,M0,2/2/2024,1262400,5,7/5/2024,7/5/2024,750,0,21,44,0.721393,3389800,19198000,8982700,1262400,51057000
Australia,25723618,Channel-A,9,180,Nach,814400,23000000,48,33,M1,2/2/2024,1262400,6,8/4/2024,8/5/2024,750,0,21,44,0.721393,3389800,18383600,8982700,1295600,51057000
Australia,25723618,Channel-A,9,180,Nach,833400,23000000,48,33,M0,2/2/2024,1262400,7,9/4/2024,9/4/2024,750,0,21,44,0.721393,3389800,17550200,8982700,1262400,51057000
Australia,25723618,Channel-A,9,180,Nach,852900,23000000,48,33,M0,2/2/2024,1262400,8,10/5/2024,10/5/2024,750,0,21,44,0.721393,3389800,16697300,8982700,1262400,51057000
Australia,25723618,Channel-A,9,180,Nach,872800,23000000,48,33,M0,2/2/2024,1262400,9,11/4/2024,11/4/2024,750,0,21,44,0.721393,3389800,15824500,8982700,1262400,51057000
Australia,25723618,Channel-A,9,180,Nach,893200,23000000,48,33,M0,2/2/2024,1262400,10,12/5/2024,12/5/2024,750,0,21,44,0.721393,3389800,14931300,8982700,1262400,51057000
Bali,25723619,Channel-A,54,180,Nach,558700,30000000,60,31,M0,1/23/2024,1360400,1,3/6/2024,3/6/2024,747,0,14,20,0,3717100,29441300,6856700,1360400,123131256
Bali,25723619,Channel-A,54,180,Nach,570800,30000000,60,31,M1,1/23/2024,1208700,2,4/4/2024,4/6/2024,747,0,14,20,0,3717100,28870500,6856700,1231900,123131256
Bali,25723619,Channel-A,54,180,Nach,583200,30000000,60,31,M0,1/23/2024,1208700,3,5/5/2024,5/5/2024,747,0,14,20,0,3717100,28287300,6856700,1208700,123131256
